FOLIO;FECHA;CODIGO_PREDIO;NOMBRE_PREDIO;EQUIPO;UNIDAD_OPERATIVA;INTERVENCION;HORA_INICIO;HORA_TERMINO;TIEMPO_EFECTIVO;HORAS_COLACION;NUMERO_CICLOS;NUMERO_PERSONAS;RUT_EMPRESA;NOMBRE_EMPRESA;NUMERO_ACTA;SECUENCIA;RUT_CALIBRADOR;NOMBRE_CALIBRADOR;DIAMETRO;CODIGO_PRODUCTO;FACTOR_CORTEZA;ESPECIE;TROZOS;CODIGO_DESTINO;LARGO;LARGO_REAL;M3SSC;M3SSC_CABEZAL;STOCK;TIEMPOS_MUERTOS;TOTAL_HR_TMP_MUERTOS;TIPO_NOC;ESTADO_MADERA;FECHA_REGISTRO;FECHA_CORTE;ID_DETALLE_NOC;OBSERVACION;TIPO_EQUIPO;BIOMASA;PRODUCTO;NOMBRE_DESTINO;TEMPORADA;COMPLETA;ZONA_FORESTAL_PREDIO;ZONA_FORESTAL_MOVIL;ZONA_COSECHA;FSC_PRODUCCION;CERTFOR_PRODUCCION
827176;11-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;9:00;1:00;50;198;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLLF;CC;PIRA;0;N048;2,44;2,44;6,63936;0;20;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada;12-05-2026 02:24:10;;0;;FORWINCH;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827176;11-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;9:00;1:00;50;198;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;33;N051;2,6;2,65;11,319;0;50;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada;12-05-2026 02:24:10;11-05-2026;0;;FORWINCH;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827176;11-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;9:00;1:00;50;198;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;174;N051;2,6;2,65;54,636;0;30;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada;12-05-2026 02:24:10;11-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827176;11-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;9:00;1:00;50;198;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265RRCCAL1;CC;PIRA;20;N051;2,6;2,65;6,28;0;10;4-Reparacion/Falla equipo de Trozado-2;120;P;Fresca;12-05-2026 02:24:10;11-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827176;11-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;9:00;1:00;50;198;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;6,593076;0;50;4-Reparacion/Falla equipo de Trozado-2;120;P;Fresca;12-05-2026 02:24:10;11-05-2026;0;;FORWINCH;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827176;11-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;9:00;1:00;50;198;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;318;N051;3,65;3,75;76,638;0;50;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada;12-05-2026 02:24:10;11-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827176;11-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;9:00;1:00;50;198;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N048;4;4;13,154075;0;20;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada 2;12-05-2026 02:24:10;11-05-2026;0;;FORWINCH;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827176;11-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;9:00;1:00;50;198;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;0;N048;4;4;29,179673;0;20;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada;12-05-2026 02:24:10;;0;;FORWINCH;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827213;12-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;7:00;1:00;25;7;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076574;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244URCPLSD;CC;PIRA;0;N011;2,44;2,44;0;0;20;21-Falta/abstecimiento de combustible equipo de mader-4;240;P;Fresca;12-05-2026 22:41:27;12-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827213;12-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;7:00;1:00;25;7;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076574;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;12;N051;2,6;2,65;3,9;0;150;21-Falta/abstecimiento de combustible equipo de mader-4;240;P;Quemada;12-05-2026 22:41:27;12-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827213;12-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;7:00;1:00;25;7;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076574;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;19;N051;2,6;2,65;6,099;0;200;21-Falta/abstecimiento de combustible equipo de mader-4;240;P;Quemada;12-05-2026 22:41:27;12-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827213;12-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;7:00;1:00;25;7;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076574;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0300NRCPLVA;CC;PIRA;;N048;3;3;38,969119;0;750;21-Falta/abstecimiento de combustible equipo de mader-4;240;P;Quemada;12-05-2026 22:41:27;12-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827213;12-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;7:00;1:00;25;7;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076574;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;300;N051;3,65;3,75;69,3;0;300;21-Falta/abstecimiento de combustible equipo de mader-4;240;P;Quemada;12-05-2026 22:41:27;12-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827230;12-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLLF;CC;PIRA;0;N048;2,39;2,44;0;0;68;38-Falta autorizaciones FASA-10.5|42-Descanso/Pausa programada-0.5;660;P;Quemada;13-05-2026 00:29:25;12-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827230;12-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;0;N051;2,6;2,65;0;0;259;38-Falta autorizaciones FASA-10.5|42-Descanso/Pausa programada-0.5;660;P;Quemada;13-05-2026 00:29:25;12-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827230;12-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;0;N051;2,6;2,65;0;0;565;38-Falta autorizaciones FASA-10.5|42-Descanso/Pausa programada-0.5;660;P;Quemada;13-05-2026 00:29:25;12-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827230;12-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265RRCCAL1;CC;PIRA;0;N051;2,6;2,65;0;0;39;38-Falta autorizaciones FASA-10.5|42-Descanso/Pausa programada-0.5;660;P;Fresca;13-05-2026 00:29:25;12-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827230;12-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;0;N011;3,4;3,5;0;0;186;38-Falta autorizaciones FASA-10.5|42-Descanso/Pausa programada-0.5;660;P;Fresca;13-05-2026 00:29:25;12-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827230;12-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;0;N051;3,65;3,75;0;0;931;38-Falta autorizaciones FASA-10.5|42-Descanso/Pausa programada-0.5;660;P;Quemada;13-05-2026 00:29:25;12-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827230;12-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375RRCCAL1;CC;PIRA;0;N051;3,65;3,75;0;0;283;38-Falta autorizaciones FASA-10.5|42-Descanso/Pausa programada-0.5;660;P;Fresca;13-05-2026 00:29:25;12-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827230;12-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;0;N048;3,9;4;0;0;5;38-Falta autorizaciones FASA-10.5|42-Descanso/Pausa programada-0.5;660;P;Quemada;13-05-2026 00:29:25;;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827230;12-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;0;N048;3,9;4;0;0;394;38-Falta autorizaciones FASA-10.5|42-Descanso/Pausa programada-0.5;660;P;Quemada;13-05-2026 00:29:25;12-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827232;12-05-2026;11076;LOMA DE LA VACA;TEA02;COSECHA;COSECHA;11:00;23:00;2:00;1:00;20;400;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077829;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244URCPLLF;CC;PIRA;;T010;2,44;2,44;6,959;0;7;14-Traslados otro predio-9;540;P;Fresca;13-05-2026 00:37:36;12-05-2026;0;;FORWINCH;;PULPABLE;CP CONSTITUCION;IN2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827232;12-05-2026;11076;LOMA DE LA VACA;TEA02;COSECHA;COSECHA;11:00;23:00;2:00;1:00;20;400;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077829;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244URCPLSD;CC;PIRA;;T010;2,44;2,44;4,054;0;4;14-Traslados otro predio-9;540;P;Fresca;13-05-2026 00:37:36;12-05-2026;0;;FORWINCH;;PULPABLE;CP CONSTITUCION;IN2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827232;12-05-2026;11076;LOMA DE LA VACA;TEA02;COSECHA;COSECHA;11:00;23:00;2:00;1:00;20;400;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077829;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265RRCCAL1;CC;PIRA;2;N051;2,6;2,65;0,63;0;1;14-Traslados otro predio-9;540;P;Fresca;13-05-2026 00:37:36;12-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;IN2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827232;12-05-2026;11076;LOMA DE LA VACA;TEA02;COSECHA;COSECHA;11:00;23:00;2:00;1:00;20;400;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077829;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0330RRCCAL1;CC;PIRA;106;T014;3,2;3,3;15,794;0;15;14-Traslados otro predio-9;540;P;Fresca;13-05-2026 00:37:36;12-05-2026;0;;FORWINCH;;ASERRABLE;CN VINALES;IN2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827233;12-05-2026;10608;POLHUIN;T125;COSECHA;COSECHA;11:00;23:00;11:00;1:00;113;500;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076033;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;E0244UGCPLLF;CC;EUGL;;N011;2,44;2,44;14,33;0;30;;0;P;Fresca;13-05-2026 00:40:06;12-05-2026;0;;TORRE500;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827233;12-05-2026;10608;POLHUIN;T125;COSECHA;COSECHA;11:00;23:00;11:00;1:00;113;500;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076033;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;E0550UGCPLLF;CC;EUGL;;N011;5,5;5,5;125,058;0;4006;;0;P;Fresca;13-05-2026 00:40:06;12-05-2026;0;;TORRE500;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827245;12-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;23:00;9:00;1:00;35;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077007;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLLF;CC;PIRA;;N048;2,44;2,44;14,364;0;34;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada;13-05-2026 00:57:50;12-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827245;12-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;23:00;9:00;1:00;35;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077007;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLSD;CC;PIRA;0;N048;2,44;2,44;27,132;0;44;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada;13-05-2026 00:57:50;;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827245;12-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;23:00;9:00;1:00;35;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077007;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;32;N051;2,6;2,65;11,136;0;20;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada;13-05-2026 00:57:50;12-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827245;12-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;23:00;9:00;1:00;35;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077007;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;30;N051;2,6;2,65;10,59;0;40;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada;13-05-2026 00:57:50;12-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827245;12-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;23:00;9:00;1:00;35;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077007;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265RRCCAL1;CC;PIRA;74;N051;2,6;2,65;26,122;0;60;4-Reparacion/Falla equipo de Trozado-2;120;P;Fresca;13-05-2026 00:57:50;12-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827245;12-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;23:00;9:00;1:00;35;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077007;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;15,62484;0;35;4-Reparacion/Falla equipo de Trozado-2;120;P;Fresca;13-05-2026 00:57:50;12-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827245;12-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;23:00;9:00;1:00;35;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077007;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;126;N051;3,65;3,75;30,114;0;60;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada;13-05-2026 00:57:50;12-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827245;12-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;23:00;9:00;1:00;35;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077007;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375RRCCAL1;CC;PIRA;121;N051;3,65;3,75;28,919;0;60;4-Reparacion/Falla equipo de Trozado-2;120;P;Fresca;13-05-2026 00:57:50;12-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827245;12-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;23:00;9:00;1:00;35;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077007;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N048;4;4;9,146904;0;10;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada 2;13-05-2026 00:57:50;12-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827245;12-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;23:00;9:00;1:00;35;200;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077007;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;0;N048;4;4;14,228003;0;14;4-Reparacion/Falla equipo de Trozado-2;120;P;Quemada;13-05-2026 00:57:50;;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
827256;12-05-2026;40539;LAS MERCEDES C13;S246;COSECHA;COSECHA;11:00;23:00;4:00;1:00;66;850;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077921;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;64,467228;0;64;14-Traslados otro predio-7;420;P;Fresca;13-05-2026 01:06:28;12-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;IN2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
